code_postal,ville,adresse,lat,long,lots_habitation,score_immeuble
78130,Les Mureaux,1 parc hispano suiza 78130 Les Mureaux,48.978994,1.910496,231,0.58
69300,Caluire-et-Cuire,510 Avenue du 8 Mai 1945 69300 Caluire-et-Cuire,45.794999,4.850743,231,0.56
14000,CAEN,8 Rue d'Authie 14000 Caen,49.183973,-0.385403,230,0.56
64200,Biarritz,3 av de la reine nathalie 64200 Biarritz,43.484681,-1.548724,230,0.72
83500,LA SEYNE SUR MER,497 corniche michel pacha 83500 La Seyne-sur-Mer,43.093409,5.905064,230,0.88
6100,NICE,"4 pas antoine veran, 06100 Nice",43.72443,7.249217,229,0.51
67000,Strasbourg,12 r des glacieres 67000 Strasbourg,48.578189,7.740656,229,0.81
74700,SALLANCHES,64 r de savoie 74700 SALLANCHES,45.938966,6.632908,229,0.71
75012,PARIS,22 Rue du Sergent Bauchat 75012 Paris,48.845316,2.392724,229,0.89
94500,Champigny-sur-Marne,228 av du general de gaulle 94500 Champigny-sur-Marne,48.826345,2.506124,229,0.84
40000,Mont-de-Marsan,3 imp cesaire dauge 40000 Mont-de-Marsan,43.887303,-0.491478,229,0.57
31300,TOULOUSE,"imp tony poncet, 31300 Toulouse",43.614798,1.394165,229,0.63
92400,Courbevoie,22/33 r de belfort 92400 Courbevoie,48.894912,2.24595,229,0.58
14470,Courseulles-sur-Mer,34A r des tennis 14470 Courseulles-sur-Mer,49.332115,-0.448864,228,0.82
40480,VIEUX BOUCAU LES BAINS,1 Avenue du Gao 40480 Vieux-Boucau-les-Bains,43.784998,-1.40671,228,0.67
31400,Toulouse,28 bd de la marne 31400 Toulouse,43.582184,1.462484,228,0.77
38000,Grenoble,10 r du vercors 38000 Grenoble,45.191032,5.710039,228,0.62
70000,VESOUL,2 r louis paquet 70000 VESOUL,47.625047,6.169346,227,0.84
44200,Nantes,4 r georges leygues 44200 Nantes,47.201566,-1.541977,227,0.53
14000,CAEN,2 Boulevard André Detolle 14000 Caen,49.183117,-0.387456,227,0.73
13090,Aix,20 av jean giono 13090 Aix,43.516994,5.43559,227,0.63
33000,BORDEAUX,91 Rue du Tondu 33000 Bordeaux,44.830666,-0.584557,227,0.86
75012,PARIS,93 Avenue du Général Michel Bizot 75012 Paris,48.838152,2.403783,226,0.84
94000,Créteil,1 all des boutons d'or 94000 Créteil,48.800409,2.45175,225,0.89
92170,Vanves,55 r de l'avenir 92170 Vanves,48.815967,2.280048,225,0.65
77600,Bussy-Saint-Georges,1b Rue des Halles 77600 Bussy-Saint-Georges,48.838754,2.713416,225,0.54
87000,LIMOGES,23 rue Maurice Ravel 87000 Limoges,45.821214,1.248076,225,0.73
64600,ANGLET,r de cassou 64600 Anglet,43.490922,-1.500922,225,0.68
77144,MONTEVRAIN,zac des frênes 77144 Montévrain,48.869789,2.75952,224,0.75
33400,Talence,35/59 r aldona 33400 Talence,44.798067,-0.587697,224,0.73
92320,Châtillon,11A r etienne deforges 92320 Châtillon,48.805991,2.295306,224,0.84
75015,Paris,39 qu de grenelle 75015 Paris,48.851887,2.285738,223,0.57
75017,PARIS,14 Rue Gustave Charpentier 75017 Paris,48.881141,2.28135,223,0.86
59200,TOURCOING,"r des metissages, 59200 Tourcoing",50.70803,3.166042,223,0.63
93150,Le Blanc-Mesnil,210 av du 8 mai 1945 93150 Le Blanc-Mesnil,48.952074,2.441631,222,0.5
91370,VERRIERES LE BUISSON,"sq des cedres, 91370 Verrières-le-Buisson",48.750584,2.273191,222,0.89
75015,Paris,24 av de suffren 75015 Paris,48.855463,2.292474,222,0.56
37300,Joué-lès-Tours,6 all des marronniers 37300 Joué-lès-Tours,47.357809,0.66291,221,0.78
75020,Paris,176 bd de charonne 75020 Paris,48.85743,2.393273,221,0.81
68730,Blotzheim,3 r de l industrie 68730 Blotzheim,47.608298,7.499093,220,0.62
34080,non connu,RUE DE LEYDE 34080 MONTPELLIER,43.6239973550898,3.81453330677303,220,0.68
34070,Montpellier,38 rte de laverune 34070 Montpellier,43.602318,3.853738,220,0.72
92400,COURBEVOIE,4 Rue De L'Alma 92400 Courbevoie,48.896037,2.249481,220,0.9
77700,Chessy,1 r des grands pres 77700 Chessy,48.857174,2.773097,220,0.56
78300,Poissy,3 Rue Maryse Bastié 78300 Poissy,48.928133,2.055798,220,0.84
14390,CABOURG,33 Boulevard des Diablotins 14390 Cabourg,49.290037,-0.127217,219,0.58
93100,Montreuil,332 Boulevard de la Boissière 93100 Montreuil,48.872516,2.470494,219,0.54
21000,DIJON,2 bd rembrandt 21000 Dijon,47.347072,5.04761,219,0.82
25000,Besançon,24 r fresnel 25000 Besançon,47.233523,5.974326,219,0.58
17000,La Rochelle,Rue Jean Pierre Blanchard 17000 La Rochelle,46.166356,-1.125441,219,0.64
93100,MONTREUIL SOUS BOIS,23 Rue de Romainville 93100 Montreuil,48.864702,2.445352,218,0.55
35200,RENNES,"sq ludovic trarieux, 35200 Rennes",48.092622913338,-1.63634989842363,218,0.65
93700,DRANCY,7 Rue Nouvelle 93700 Drancy,48.92416,2.435699,218,0.63
67000,Strasbourg,31 av du general de gaulle 67000 Strasbourg,48.577463,7.769406,218,0.56
78180,Montigny-le-Bretonneux,40 r de la sourderie 78180 Montigny-le-Bretonneux,48.767963,2.032449,218,0.54
69009,Lyon,17 Rue Ernest Fabrègue 69009 Lyon,45.798617,4.822705,218,0.68
83100,TOULON,"bd des armaris, 83100 Toulon",43.121905,5.979664,218,0.78
69300,Caluire-et-Cuire,14 r frederic mistral 69300 Caluire-et-Cuire,45.794577,4.838214,218,0.67
83700,Saint-Raphaël,90 Allée Muirfield 83700 Saint-Raphaël,43.449389,6.791035,217,0.87
11430,GRUISSAN,"36 av ayguades de pech rouge, 11430 Gruissan",43.114932,3.105802,217,0.64
75016,PARIS,19 Rue Mesnil 75016 Paris,48.867765,2.284225,217,0.78
33400,Talence,16 r roustaing 33400 Talence,44.816555,-0.586059,216,0.59
75015,PARIS,252-260 r lecourbe 75015 PARIS,48.839145,2.291256,216,0.52
97490,ST DENIS,Angle de la rue des Foucherolles et Route du Moufia 97490 STE Clotilde,-20.899641,55.49266,216,0.67
34300,Agde,3 r des chandelles 34300 Agde,43.285958,3.508148,216,0.54
14800,DEAUVILLE,2 Rue des Villas 14800 DEAUVILLE,49.356337,0.065279,215,0.57
75015,Paris,10 r louis vicat 75015 Paris,48.826357,2.29572,215,0.71
94600,Choisy-le-Roi,91A av d'alfortville 94600 Choisy-le-Roi,48.773154,2.414675,215,0.54
26000,Valence,21 r charles baudelaire 26000 Valence,44.910793,4.881684,215,0.52
73500,AUSSOIS,1 route des barrages 73500 AUSSOIS,45.2301,6.739561,214,0.56
34300,Agde,7 av du passeur challies 34300 Agde,43.280005,3.499227,214,0.66
33800,BORDEAUX,50 rue des Ateliers 33800 Bordeaux,44.818581,-0.558071,214,0.88
78340,Les Clayes-sous-Bois,6 all du mail 78340 Les Clayes-sous-Bois,48.82219,1.971538,213,0.78
6590,THEOULE SUR MER,"av du trayas,  RN 98 06590 Théoule-sur-Mer",43.491715,6.944759,213,0.82
56640,ARZON,14 r de lenn vihan 56640 ARZON,47.542307,-2.889686,213,0.52
57070,METZ,4 r de vercly 57070 METZ,49.104787,6.208685,213,0.65
70000,VESOUL,27 Quai Yves Barbier 70000 Vesoul,47.620787,6.147136,213,0.56
74150,Rumilly,4 imp des cimes 74150 Rumilly,45.873912,5.933995,212,0.83
40480,VIEUX BOUCAU LES BAINS,"r charles despiau Résidence Les Hameaux du Lac, 40480 Vieux-Boucau-les-Bains",43.785536,-1.405553,212,0.83
31100,TOULOUSE,1 all antoine osete 31100 TOULOUSE,43.591844,1.403176,212,0.5
75014,Paris,1 Square Auguste Renoir 75014 Paris,48.828274,2.307968,212,0.73
14470,Courseulles-sur-Mer,18Aqu ouest 14470 Courseulles-sur-Mer,49.333052,-0.463605,212,0.67
62210,AVION,"r voltaire, 62210 Avion",50.420137,2.843082,212,0.85
31400,Toulouse,226 Avenue Antoine de Saint Exupéry 31400 Toulouse,43.580639,1.478141,211,0.7
78400,CHATOU,12-14-22 av. Guy de Maupassant 78400 CHATOU,48.902519,2.157959,211,0.71
38800,LE PONT DE CLAIX,1-3-5-7 allée du Canton et 4-6-8-10-12 rue Mounier 38800 LE PONT DE CLAIX,45.134509,5.705529,211,0.51
83400,HYERES,20 RUE Emile RIMBAUD 83400 HYERES,43.081606,6.156061,210,0.71
68110,Illzach,19 r des vosges 68110 Illzach,47.779096,7.341375,210,0.51
75019,Paris,66 r de crimee 75019 Paris,48.881223,2.387702,210,0.73
93300,AUBERVILLIERS,68 RUE DES ECOLES 93300 AUBERVILLIERS,48.906304,2.382662,210,0.54
92200,Neuilly-sur-Seine,53 bd victor hugo 92200 Neuilly-sur-Seine,48.891579,2.274853,210,0.64
13400,Aubagne,130 tra des aubes 13400 Aubagne,43.299835,5.581854,210,0.85
34300,AGDE,"rte de rochelongue, 34300 Agde",43.276596,3.480314,209,0.72
34300,AGDE,LE PANORAMIC - 7 AVENUE DU PASSEUR CHALLIES 34300 CAP D'AGDE,43.281325,3.496858,208,0.54
92370,CHAVILLE,2 RUE DU GROS CHENE 92370 CHAVILLE,48.810214,2.192781,208,0.9
97410,Saint-Pierre,75 r francois de mahy 97410 Saint-Pierre,-21.337229,55.476367,208,0.54
13007,Marseille,9 Rue des flots bleus 13007 Marseille,43.280574,5.355899,208,0.52
33800,Bordeaux,99 bd albert 1er 33800 Bordeaux,44.812907,-0.567793,208,0.58
5560,VARS,"esp despierre, 05560 Vars",44.572596,6.680719,208,0.78
94800,VILLEJUIF,107 Rue Youri Gagarïne 94800 Villejuif,48.782224,2.357391,207,0.7
92330,Sceaux,138 av du general leclerc 92330 Sceaux,48.775955,2.31373,207,0.58
33800,Bordeaux,Boulevard Albert 1er 33800 Bordeaux,44.813472,-0.5642,207,0.58
69100,Villeurbanne,159 Cours Emile Zola 69100 Villeurbanne,45.769803,4.878477,207,0.56
25370,Métabief,8 r du telesiege 25370 Métabief,46.771808,6.351728,206,0.67
92420,Vaucresson,52 r de garches 92420 Vaucresson,48.840551,2.163188,206,0.75
75016,Paris,133 av de versailles 75016 Paris,48.842588,2.268941,206,0.51
38240,Meylan,42 av de la plaine fleurie 38240 Meylan,45.203438,5.76044,206,0.59
37000,TOURS,1 jard guillaume bouzignac 37000 TOURS,47.375068,0.71124,205,0.56
69500,Bron,19 Rue Guynemer 69500 Bron,45.743159,4.922194,205,0.68
73000,Chambéry,44 r costa de beauregard 73000 Chambéry,45.565878,5.932195,205,0.56
76000,Rouen,75 av du mont riboudet 76000 Rouen,49.447381,1.068155,205,0.72
75016,Paris,163 Boulevard Murat 75016 Paris,48.838474,2.263519,205,0.78
13002,Marseille,15 r ponteves 13002 Marseille,43.306933,5.370335,205,0.71
93300,Aubervilliers,69 r andre karman 93300 Aubervilliers,48.906857,2.384395,205,0.69
33700,Mérignac,30 av du marechal juin 33700 Mérignac,44.815276,-0.638984,205,0.56
91300,MASSY,18Aall albert thomas 91300 MASSY,48.735676,2.262312,205,0.85
13090,Aix-en-Provence,684 av du club hippique 13090 Aix-en-Provence,43.513653,5.427916,204,0.6
87000,Limoges,93 r pierre et marie curie 87000 Limoges,45.820617,1.245339,204,0.85
83200,Toulon,760 che des bonnes herbes 83200 Toulon,43.147918,5.888747,204,0.5
69009,Lyon,250 r des erables 69009 Lyon,45.782843,4.795467,204,0.51
94340,Joinville-le-Pont,6B r jean mermoz 94340 Joinville-le-Pont,48.820276,2.465733,204,0.7
92300,Levallois-Perret,30/32 r kleber 92300 Levallois-Perret,48.892734,2.280362,203,0.56
67200,STRASBOURG,47 r de la charmille 67200 STRASBOURG,48.583943,7.717625,203,0.79
13011,MARSEILLE 11,BD LEFEVRE-BRUNE13011 MARSEILLE,43.293248,5.434275,203,0.64
54000,Nancy,48 av du 20e corps 54000 Nancy,48.694736,6.193857,203,0.52
75020,Paris,44 Rue Pixérécourt 75020 Paris,48.872997,2.396879,203,0.84
94140,Alfortville,7 r de grenoble 94140 Alfortville,48.784599,2.432904,202,0.8
13380,PLAN DE CUQUES,"bd ange delestrade, 13380 Plan-de-Cuques",43.346935,5.464173,202,0.87
54000,Nancy,Rue du Pont de la Croix 54000 Nancy,48.698676,6.197346,202,0.72
92310,SEVRES,3 Rue des Binelles 92310 SEVRES,48.821999,2.222466,201,0.75
92000,NANTERRE,"jard de l'arche, 92000 Nanterre",48.894475,2.229829,201,0.55
75005,PARIS,303 Rue Saint-Jacques 75005 Paris,48.839377,2.340068,201,0.88
38240,MEYLAN,1-10 all de la residence saint-mury 38240 MEYLAN,45.217557,5.787322,201,0.76
76140,Le Petit-Quevilly,18A r roger salengro 76140 Le Petit-Quevilly,49.412851,1.062243,200,0.56
83230,Bormes-les-Mimosas,539 av de la mer 83230 Bormes-les-Mimosas,43.122452,6.357601,200,0.86
78100,ST GERMAIN EN LAYE,38 Rue de Tourville 78100 Saint-Germain-en-Laye,48.903872,2.088025,200,0.72
97490,Saint-Denis,3 r de l'anjou 97490 Saint-Denis,-20.902756,55.490873,200,0.68
11430,GRUISSAN,"pl des amures, 11430 Gruissan",43.109316,3.094655,200,0.5
95000,CERGY,4 Chemin des Bourgognes 95000 Cergy,49.036152,2.083206,200,0.72
31300,TOULOUSE,169 Avenue de Grande Bretagne 31300 Toulouse,43.602535,1.408725,200,0.68
91170,Viry-Châtillon,15 r francoeur 91170 Viry-Châtillon,48.674631,2.384106,200,0.57
13009,Marseille,34 Chemin joseph aiguier 13009 Marseille,43.252139,5.410571,200,0.7
56190,Arzal,1 les jardins de l estuaire 56190 Arzal,47.502461,-2.381574,200,0.72
93170,BAGNOLET,26 r edouard vaillant 93170 BAGNOLET,48.856943,2.416242,200,0.85
34090,Montpellier,1702 r saint-priest 34090 Montpellier,43.638352,3.832148,200,0.62
92350,Le Plessis-Robinson,36-38 av leon blum 92350 Le Plessis-Robinson,48.772912,2.251509,199,0.85
44100,Nantes,4 r meuris 44100 Nantes,47.207576,-1.572597,199,0.64
69007,Lyon,100 av debourg 69007 Lyon,45.73107,4.836181,199,0.5
77420,CHAMPS SUR MARNE,"all du bois moussu, 77420 Champs-sur-Marne",48.846616,2.587382,199,0.87
93200,ST-DENIS,50 r auguste poullain 93200 ST-DENIS,48.941242,2.350876,199,0.81
91300,MASSY,RESIDENCE EPINE MONTAIN SYNDICAT PRINCIPAL 91300 MASSY,48.726313,2.253243,199,0.79
93340,LE RAINCY,27 bd de l'est 93340 LE RAINCY,48.900179,2.526525,199,0.55
49000,Angers,116 r des ponts de ce 49000 Angers,47.450495,-0.53728,199,0.85
35000,Rennes,13 Rue du Recteur Paul Henry 35000 Rennes,48.123692,-1.700428,198,0.55
93170,Bagnolet,99 r pierre et marie curie 93170 Bagnolet,48.873327,2.424926,198,0.54
56890,Plescop,6 r camille claudel 56890 Plescop,47.680004,-2.801996,198,0.6
73000,Chambéry,42 all des volieres 73000 Chambéry,45.571281,5.934383,198,0.75
92100,BOULOGNE BILLANCOURT,70 r de paris 92100 BOULOGNE BILLANCOURT,48.840411,2.243255,198,0.65
54130,Saint-Max,82 av carnot 54130 Saint-Max,48.70137,6.21087,198,0.58
31300,TOULOUSE,201 av de grande bretagne 31300 TOULOUSE,43.603441,1.406737,197,0.56
59650,non connu,1 RUE DE FIVES 59650 VILLENEUVE D ASCQ,50.631126260616,3.12515228850261,197,0.66
14800,TOUQUES,24 r des chevrefeuilles 14800 TOUQUES,49.356156,0.093846,197,0.72
93170,Bagnolet,99-101 r pierre et marie curie 93170 Bagnolet,48.873207,2.424891,196,0.62
4400,ENCHASTRAYES,"Le Sauze, 04400 ENCHASTRAYES",44.37323,6.682645,196,0.54
92400,Courbevoie,1 parc de lattre de tassigny 92400 Courbevoie,48.894759,2.259607,196,0.81
83310,COGOLIN,1 la Galiote 83310 Cogolin,43.263399,6.588159,196,0.76
33300,BORDEAUX,3-35 r achard 33300 BORDEAUX,44.864735,-0.549524,196,0.51
54000,Nancy,3 r du chemin blanc 54000 Nancy,48.69062,6.158669,196,0.81
69007,LYON 07,21-23 rue clément marot 69007 LYON,45.7369287563356,4.83475975362391,196,0.76
91800,BRUNOY,AVENUE DU MARECHAL DAVOUT RUE DE L'ESPERANCE 91800 BRUNOY,48.693905,2.504063,196,0.72
77144,Montévrain,3 pl jean monnet 77144 Montévrain,48.85465,2.770569,196,0.62
13400,Aubagne,320 av pierre brossolette 13400 Aubagne,43.288105,5.552675,196,0.54
44300,Nantes,1 bd albert einstein 44300 Nantes,47.259311,-1.558431,195,0.62
75015,PARIS,57 Rue du Théâtre 75015 Paris,48.848395,2.289592,195,0.86
54000,Nancy,11 r christian moench 54000 Nancy,48.673837,6.175874,195,0.73
13100,Aix-en-Provence,3 che gilles borel 13100 Aix-en-Provence,43.517133,5.458005,195,0.64
86000,Poitiers,19 r de slovenie 86000 Poitiers,46.587186,0.361618,195,0.85
66140,Canet-en-Roussillon,12 prom de la cote radieuse 66140 Canet-en-Roussillon,42.681961,3.03411,195,0.81
30000,Nîmes,5 r d'albenas 30000 Nîmes,43.841959,4.354887,194,0.84
93700,Drancy,2-6 r des midinettes 93700 Drancy,48.919236,2.460645,194,0.84
69120,Vaulx-en-Velin,1 che de la godille 69120 Vaulx-en-Velin,45.783063,4.91407,194,0.72
95160,MONTMORENCY,13 Rue Perquel 95160 Montmorency,48.975663,2.314547,194,0.65
94200,Ivry-sur-Seine,166 bd de stalingrad 94200 Ivry-sur-Seine,48.805624,2.376982,194,0.84
92220,Bagneux,116 av aristide briand 92220 Bagneux,48.798987,2.322709,194,0.69
78990,Élancourt,7 av paul cezanne 78990 Élancourt,48.769028,1.967997,193,0.89
51470,Saint-Memmie,18 av le corbusier 51470 Saint-Memmie,48.954934,4.384092,193,0.53
51100,Reims,133 r de courlancy 51100 Reims,49.243906,4.020281,193,0.56
69140,RILLIEUX LA PAPE,1 A 5 ALLEE M.PAGNOL- 2 A 12 RUE J.PREVERT-1 A 2 ALLEE COLETTE 69140 RILLIEUX LA PAPE,45.816002,4.902053,193,0.69
34080,Montpellier,206 Rue Fabri de Peiresc 34080 Montpellier,43.620014,3.843824,193,0.54
13008,Marseille,36 bd michelet 13008 Marseille,43.270407,5.392193,193,0.89
39220,Les Rousses,180 rte des jouvencelles 39220 Les Rousses,46.461611,6.070904,192,0.54
75015,Paris,118 r de la croix nivert 75015 Paris,48.842264,2.293811,192,0.52
94200,Ivry-sur-Seine,100 r jean le galleu 94200 Ivry-sur-Seine,48.810177,2.380026,192,0.63
95600,Eaubonne,40A av marguerite 95600 Eaubonne,48.992504,2.2671,192,0.5
34300,AGDE,97 Quai Theophile Cornu 34300 Agde,43.291473,3.444989,192,0.83
13002,MARSEILLE 02,"bd de paris, 13002 Marseille",43.306696,5.371642,191,0.51
69004,LYON,75B r chaziere 69004 LYON,45.781212,4.814392,191,0.57
92290,CHATENAY MALABRY,2 r des tournelles 92290 Châtenay-Malabry,48.769696,2.28096,191,0.72
13011,Marseille,41 av bernard lecache 13011 Marseille,43.293553,5.450976,191,0.54
92800,Puteaux,35 r de la republique 92800 Puteaux,48.886749,2.247133,191,0.82
75010,Paris,39 r de la grange aux belles 75010 Paris,48.87554,2.367494,191,0.84
34200,SETE,4 Rue Baudasse 34200 Sète,43.392556,3.675343,190,0.52
94340,Joinville-le-Pont,3 Rue Hippolyte Pinson 94340 Joinville-le-Pont,48.8172,2.46639,190,0.81
13013,Marseille,55 Avenue de la rose 13013 Marseille,43.325242,5.418571,190,0.9
92210,Saint-Cloud,3 r des villarmains 92210 Saint-Cloud,48.852296,2.215637,190,0.78
34130,MAUGUIO,"r de la plage, 34130 Mauguio",43.546031,3.98089,190,0.7
33400,Talence,140 av de la vieille tour 33400 Talence,44.810093,-0.600123,190,0.69
13008,Marseille,143 av de hambourg 13008 Marseille,43.247166,5.394129,190,0.64
69002,Lyon,12 r bichat 69002 Lyon,45.746782,4.820722,189,0.53
83170,Brignoles,162 r saint jean 83170 Brignoles,43.405427,6.051943,189,0.67
33800,BORDEAUX,33800 Bordeaux,44.820465,-0.548824,188,0.8
30000,Nîmes,109 rte d'avignon 30000 Nîmes,43.841529,4.376046,188,0.6
33700,Mérignac,25 av neil armstrong 33700 Mérignac,44.840223,-0.692558,188,0.51
83230,Bormes-les-Mimosas,89 av des lauriers 83230 Bormes-les-Mimosas,43.123821,6.35673,188,0.78
74170,Saint-Gervais-les-Bains,57 che de pierre plate 74170 Saint-Gervais-les-Bains,45.878227,6.685459,188,0.55
92200,Neuilly-Sur-Seine,19 Rue Saint - James 92200 Neuilly-sur-Seine,48.879,2.256057,187,0.74
30000,NIMES,1019 rte de courbessac 30000 NIMES,43.853184,4.397744,187,0.76
83400,HYERES,2228 bd front de mer 83400 HYERES,43.11396,6.193908,187,0.55
38500,VOIRON,25-55r du belvedere 38500 VOIRON,45.373091,5.586341,187,0.66
42100,SAINT ETIENNE,39 Boulevard Docteur Philippe Raoul Duval 42100 Saint-Étienne,45.421908,4.382654,187,0.57
59260,Lille,116 r roger salengro 59260 Lille,50.628181,3.105639,187,0.87
34080,Montpellier,224 all de la mosson 34080 Montpellier,43.623859,3.819546,187,0.63
33130,Bègles,1 r des tiocs 33130 Bègles,44.800137,-0.556313,186,0.68
63240,MONT DORE,Route du Sancy 63240 le Mont Dore,45.552698,2.81371,186,0.88
11370,LEUCATE,MYKONOS PLAGE D'ARGOS 11370 PORT LEUCATE,42.856253,3.043825,186,0.51
93400,ST OUEN,"r des rosiers, 93400 Saint-Ouen",48.907249,2.334835,186,0.71
14640,Villers-sur-Mer,551 Rue des Martrois 14640 Villers-sur-Mer,49.329087,0.012024,186,0.72
31300,TOULOUSE,"av de grande bretagne, 31300 Toulouse",43.600851,1.412846,185,0.56
39100,DOLE,86 Boulevard du President Wilson 39100 Dole,47.094334,5.487937,185,0.57
94310,Orly,17 Rue des 15 Arpents 94310 Orly,48.748181,2.378333,185,0.64
86360,CHASSENEUIL DU POITOU,BD NICEPHORE NIEPCE FUTUR 86360 CHASSENEUIL DU POITOU,46.662513,0.359891,185,0.63
30000,NIMES,97 rte de beaucaire 30000 NIMES,43.838031,4.377407,185,0.69
31770,COLOMIERS,45 all du rouergue 31770 COLOMIERS,43.609717,1.330532,184,0.65
92120,MONTROUGE,118 av jean jaures 92120 MONTROUGE,48.813745,2.305869,184,0.54
30900,Nîmes,420 av de la bouvine 30900 Nîmes,43.817221,4.355393,184,0.66
93500,PANTIN,29 r victor hugo 93500 Pantin,48.894617,2.40441,184,0.83
91800,BRUNOY,2 Avenue du Château de Soulins 91800 Brunoy,48.703202,2.492299,184,0.7
94220,Charenton-le-Pont,30 r des bordeaux 94220 Charenton-le-Pont,48.821236,2.409119,184,0.88
31100,Toulouse,1 r tastavin 31100 Toulouse,43.580604,1.384997,184,0.71
33170,Gradignan,21 crs du general de gaulle 33170 Gradignan,44.787265,-0.605011,183,0.57
67200,Strasbourg,11 r henri loux 67200 Strasbourg,48.587014,7.692716,183,0.73
75016,PARIS,23 Rue Raynouard 75016 Paris,48.856842,2.282747,183,0.51
66750,Saint-Cyprien,10 av armand lanoux 66750 Saint-Cyprien,42.601696,3.039836,183,0.81
95440,Écouen,38 r de la liberation 95440 Écouen,49.024527,2.371438,183,0.87
92500,Rueil-Malmaison,41 r voltaire 92500 Rueil-Malmaison,48.873602,2.195621,183,0.84
92340,BOURG LA REINE,65 Boulevard du Maréchal Joffre 92340 BOURG LA REINE,48.780884,2.314152,183,0.83
74100,ANNEMASSE,2 r du chablais 74100 Annemasse,46.195271,6.236194,183,0.86
69150,DECINES-CHARPIEU,44-46 r de la republique 69150 DECINES-CHARPIEU,45.767578,4.960447,182,0.65
92410,VILLE D AVRAY,8 Rue de la Ronce 92410 Ville-d'Avray,48.823685,2.187668,182,0.68
37170,Chambray-lès-Tours,4 r horizon vert 37170 Chambray-lès-Tours,47.344215,0.722319,182,0.61
78130,Les Mureaux,1 parc bugatti 78130 Les Mureaux,48.981142,1.909961,182,0.6
13003,Marseille,6 r de ruffi 13003 Marseille,43.309404,5.372796,182,0.86
92290,Châtenay-Malabry,16 av henri de latouche 92290 Châtenay-Malabry,48.770427,2.252796,182,0.79
75019,PARIS,12 Rue Curial 75019 Paris,48.890227,2.371883,182,0.78
13012,MARSEILLE 12,68 bd des alpes 13012 Marseille,43.299176,5.416217,182,0.75
93500,PANTIN,2 Rue du Général Compans 93500 Pantin,48.897443,2.398115,182,0.52
75015,Paris,133 Avenue Félix Faure 75015 Paris,48.837608,2.280358,182,0.77
40130,CAPBRETON,"notre dame, 40130 Capbreton",43.655962,-1.444244,182,0.74
